Site, Member, Distance, Distance_Value, Duration, Duration_value
53,100,22.5 mi,2166,36 mins,2166
53,101,30.1 mi,2821,47 mins,2821
53,102,29.4 mi,2919,49 mins,2919
53,103,41.0 mi,3354,56 mins,3354
53,104,35.3 mi,3438,57 mins,3438
53,105,29.5 mi,2928,49 mins,2928
53,106,39.3 mi,3687,1 hour 1 min,3687
53,107,40.4 mi,3094,52 mins,3094
53,108,27.9 mi,2408,40 mins,2408
53,109,20.8 mi,1979,33 mins,1979
53,110,29.4 mi,2765,46 mins,2765
54,1,16.8 mi,2155,36 mins,2155
54,2,10.9 mi,1519,25 mins,1519
54,3,18.6 mi,2379,40 mins,2379
54,4,18.6 mi,1887,31 mins,1887
54,5,16.7 mi,1909,32 mins,1909
54,6,14.9 mi,2181,36 mins,2181
54,7,12.2 mi,1585,26 mins,1585
54,8,14.1 mi,1890,32 mins,1890
54,9,16.2 mi,1711,29 mins,1711
54,10,18.6 mi,2028,34 mins,2028
54,11,41.0 mi,3199,53 mins,3199
54,12,13.9 mi,1790,30 mins,1790
54,13,15.2 mi,2117,35 mins,2117
54,14,10.6 mi,1436,24 mins,1436
54,15,22.5 mi,2290,38 mins,2290
54,16,14.1 mi,1717,29 mins,1717
54,17,10.1 mi,1162,19 mins,1162
54,18,15.4 mi,1728,29 mins,1728
54,19,14.3 mi,1530,26 mins,1530
54,20,11.7 mi,1480,25 mins,1480
54,21,18.1 mi,2044,34 mins,2044
54,22,0.8 mi,269,4 mins,269
54,23,16.1 mi,1864,31 mins,1864
54,24,16.0 mi,2122,35 mins,2122
54,25,10.4 mi,1412,24 mins,1412
54,26,11.4 mi,1404,23 mins,1404
54,27,10.1 mi,1517,25 mins,1517
54,28,14.3 mi,1618,27 mins,1618
54,29,18.3 mi,1904,32 mins,1904
54,30,10.8 mi,1983,33 mins,1983
54,31,4.1 mi,1088,18 mins,1088
54,32,22.2 mi,2182,36 mins,2182
54,33,11.3 mi,2049,34 mins,2049
54,34,15.5 mi,1699,28 mins,1699
54,35,10.9 mi,1975,33 mins,1975
54,36,15.0 mi,1748,29 mins,1748
54,37,27.1 mi,2419,40 mins,2419
54,38,10.5 mi,1953,33 mins,1953
54,39,15.9 mi,2342,39 mins,2342
54,40,2.4 mi,690,12 mins,690
54,41,15.0 mi,1420,24 mins,1420
54,42,2.7 mi,699,12 mins,699
54,43,14.3 mi,1382,23 mins,1382
54,44,14.8 mi,2125,35 mins,2125
54,45,15.8 mi,2222,37 mins,2222
54,46,16.0 mi,2378,40 mins,2378
54,47,17.2 mi,2250,38 mins,2250
54,48,19.3 mi,2142,36 mins,2142
54,49,11.8 mi,1481,25 mins,1481
54,50,10.5 mi,1209,20 mins,1209
54,51,12.5 mi,1590,27 mins,1590
54,52,15.8 mi,1804,30 mins,1804
54,53,11.8 mi,1619,27 mins,1619
54,54,19.9 mi,2366,39 mins,2366
54,55,17.4 mi,1831,31 mins,1831
54,56,18.6 mi,1902,32 mins,1902
54,57,10.0 mi,1299,22 mins,1299
54,58,14.7 mi,2248,37 mins,2248
54,59,31.3 mi,2276,38 mins,2276
54,60,11.9 mi,1662,28 mins,1662
54,61,13.3 mi,1488,25 mins,1488
54,62,11.9 mi,1328,22 mins,1328
54,63,11.5 mi,2151,36 mins,2151
54,64,11.5 mi,1406,23 mins,1406
54,65,17.6 mi,1960,33 mins,1960
54,66,13.0 mi,1489,25 mins,1489
54,67,20.4 mi,2142,36 mins,2142
54,68,3.4 mi,915,15 mins,915
54,69,17.4 mi,1831,31 mins,1831
54,70,15.3 mi,2343,39 mins,2343
54,71,10.2 mi,1809,30 mins,1809
54,72,5.7 mi,975,16 mins,975
54,73,15.9 mi,1617,27 mins,1617
54,74,10.1 mi,1542,26 mins,1542
54,75,15.6 mi,1731,29 mins,1731
54,76,18.1 mi,2385,40 mins,2385
54,77,10.2 mi,1859,31 mins,1859
54,78,11.4 mi,1200,20 mins,1200
54,79,17.1 mi,1807,30 mins,1807
54,80,11.1 mi,2127,35 mins,2127
54,81,11.3 mi,1333,22 mins,1333
54,82,19.9 mi,2366,39 mins,2366
54,83,16.5 mi,1852,31 mins,1852
54,84,10.5 mi,1880,31 mins,1880
54,85,15.0 mi,1707,28 mins,1707
54,86,17.2 mi,1791,30 mins,1791
54,87,15.4 mi,2126,35 mins,2126
54,88,10.1 mi,1616,27 mins,1616
54,89,26.9 mi,2198,37 mins,2198
54,90,11.2 mi,1261,21 mins,1261
54,91,17.4 mi,1842,31 mins,1842
54,92,16.6 mi,1748,29 mins,1748
54,93,6.2 mi,1139,19 mins,1139
54,94,9.2 mi,1412,24 mins,1412
54,95,14.6 mi,1888,31 mins,1888
54,96,14.4 mi,1688,28 mins,1688
54,97,15.2 mi,2024,34 mins,2024
54,98,16.7 mi,1447,24 mins,1447
54,99,11.9 mi,1484,25 mins,1484
54,100,18.3 mi,1948,32 mins,1948
54,101,14.3 mi,1886,31 mins,1886
54,102,11.0 mi,2160,36 mins,2160
54,103,19.3 mi,2197,37 mins,2197
54,104,12.2 mi,1858,31 mins,1858
54,105,11.1 mi,2072,35 mins,2072
54,106,8.6 mi,1266,21 mins,1266
54,107,20.4 mi,2039,34 mins,2039
54,108,13.4 mi,1605,27 mins,1605
54,109,20.3 mi,2130,36 mins,2130
54,110,15.3 mi,2252,38 mins,2252
55,1,8.4 mi,1403,23 mins,1403
55,2,12.4 mi,1710,29 mins,1710
55,3,24.1 mi,2781,46 mins,2781
55,4,1.9 mi,799,13 mins,799
55,5,5.4 mi,1308,22 mins,1308
55,6,14.7 mi,2130,36 mins,2130
55,7,12.2 mi,1659,28 mins,1659
55,8,14.3 mi,1964,33 mins,1964
55,9,4.8 mi,1111,19 mins,1111
55,10,26.2 mi,3284,55 mins,3284
55,11,26.7 mi,2036,34 mins,2036
55,12,17.5 mi,2078,35 mins,2078
55,13,24.6 mi,3005,50 mins,3005
55,14,25.5 mi,2733,46 mins,2733
55,15,8.7 mi,1499,25 mins,1499
55,16,15.5 mi,1710,29 mins,1710
55,17,12.0 mi,1302,22 mins,1302
55,18,10.1 mi,1383,23 mins,1383
55,19,17.9 mi,1819,30 mins,1819
55,20,10.2 mi,1449,24 mins,1449
55,21,2.8 mi,1151,19 mins,1151
55,22,16.9 mi,1850,31 mins,1850
55,23,19.7 mi,2152,36 mins,2152
55,24,6.9 mi,1406,23 mins,1406
55,25,16.8 mi,1960,33 mins,1960
55,26,15.2 mi,1734,29 mins,1734
55,27,16.5 mi,2066,34 mins,2066
55,28,7.2 mi,1121,19 mins,1121
55,29,2.5 mi,985,16 mins,985
55,30,21.2 mi,2615,44 mins,2615
55,31,16.7 mi,1851,31 mins,1851
55,32,8.4 mi,1391,23 mins,1391
55,33,18.7 mi,2345,39 mins,2345
55,34,9.8 mi,1290,22 mins,1290
55,35,19.3 mi,2556,43 mins,2556
55,36,8.7 mi,1218,20 mins,1218
55,37,16.0 mi,1519,25 mins,1519
55,38,18.9 mi,2507,42 mins,2507
55,39,24.0 mi,2823,47 mins,2823
55,40,20.1 mi,2144,36 mins,2144
55,41,25.9 mi,2250,38 mins,2250
55,42,15.9 mi,1602,27 mins,1602
55,43,25.2 mi,2212,37 mins,2212
55,44,14.6 mi,2046,34 mins,2046
55,45,19.4 mi,2510,42 mins,2510
55,46,7.9 mi,1560,26 mins,1560
55,47,8.8 mi,1499,25 mins,1499
55,48,1.4 mi,665,11 mins,665
55,49,10.4 mi,1475,25 mins,1475
55,50,10.2 mi,1371,23 mins,1371
55,51,12.2 mi,1976,33 mins,1976
55,52,10.1 mi,1395,23 mins,1395
55,53,15.4 mi,1908,32 mins,1908
55,54,23.5 mi,2654,44 mins,2654
55,55,3.6 mi,1040,17 mins,1040
55,56,6.3 mi,1102,18 mins,1102
55,57,12.6 mi,1442,24 mins,1442
55,58,10.9 mi,1732,29 mins,1732
55,59,42.1 mi,3106,52 mins,3106
55,60,26.8 mi,2959,49 mins,2959
55,61,28.2 mi,2786,46 mins,2786
55,62,15.7 mi,1674,28 mins,1674
55,63,18.4 mi,2379,40 mins,2379
55,64,10.2 mi,1412,24 mins,1412
55,65,3.5 mi,776,13 mins,776
55,66,5.1 mi,915,15 mins,915
55,67,6.6 mi,1351,23 mins,1351
55,68,15.8 mi,1874,31 mins,1874
55,69,3.6 mi,1040,17 mins,1040
55,70,15.1 mi,2264,38 mins,2264
55,71,20.5 mi,2442,41 mins,2442
55,72,12.9 mi,1563,26 mins,1563
55,73,4.6 mi,1163,19 mins,1163
55,74,18.8 mi,2111,35 mins,2111
55,75,9.9 mi,1322,22 mins,1322
55,76,21.1 mi,2604,43 mins,2604
55,77,20.6 mi,2491,42 mins,2491
55,78,12.0 mi,1315,22 mins,1315
55,79,6.2 mi,1161,19 mins,1161
55,80,18.6 mi,2481,41 mins,2481
55,81,9.9 mi,1371,23 mins,1371
55,82,23.5 mi,2654,44 mins,2654
55,83,5.4 mi,1241,21 mins,1241
55,84,20.8 mi,2513,42 mins,2513
55,85,10.6 mi,1511,25 mins,1511
55,86,32.1 mi,3088,51 mins,3088
55,87,24.7 mi,3034,51 mins,3034
55,88,18.9 mi,2185,36 mins,2185
55,89,29.4 mi,2435,41 mins,2435
55,90,11.4 mi,1346,22 mins,1346
55,91,3.6 mi,1051,18 mins,1051
55,92,31.5 mi,3045,51 mins,3045
55,93,14.4 mi,1714,29 mins,1714
55,94,12.0 mi,1389,23 mins,1389
55,95,15.1 mi,1797,30 mins,1797
55,96,8.9 mi,1202,20 mins,1202
55,97,7.4 mi,1532,26 mins,1532
55,98,27.6 mi,2278,38 mins,2278
55,99,10.1 mi,1448,24 mins,1448
55,100,26.5 mi,3258,54 mins,3258
55,101,14.1 mi,1833,31 mins,1833
55,102,18.4 mi,2327,39 mins,2327
55,103,2.6 mi,1109,18 mins,1109
55,104,27.1 mi,3155,53 mins,3155
55,105,18.5 mi,2336,39 mins,2336
55,106,9.7 mi,1360,23 mins,1360
55,107,6.6 mi,1248,21 mins,1248
55,108,17.0 mi,1893,32 mins,1893
55,109,24.9 mi,2851,48 mins,2851
55,110,16.1 mi,2350,39 mins,2350
56,1,16.7 mi,2138,36 mins,2138
56,2,10.8 mi,1502,25 mins,1502
56,3,18.5 mi,2378,40 mins,2378
56,4,18.5 mi,1870,31 mins,1870
56,5,16.6 mi,1892,32 mins,1892
56,6,14.8 mi,2164,36 mins,2164
56,7,12.1 mi,1568,26 mins,1568
56,8,14.0 mi,1872,31 mins,1872
56,9,16.0 mi,1694,28 mins,1694
56,10,18.5 mi,2027,34 mins,2027
56,11,40.9 mi,3182,53 mins,3182
56,12,13.8 mi,1772,30 mins,1772
56,13,15.1 mi,2116,35 mins,2116
56,14,10.5 mi,1435,24 mins,1435
56,15,22.4 mi,2273,38 mins,2273
56,16,14.0 mi,1700,28 mins,1700
56,17,10.0 mi,1144,19 mins,1144
56,18,15.3 mi,1711,29 mins,1711
56,19,14.2 mi,1513,25 mins,1513
56,20,11.6 mi,1463,24 mins,1463
56,21,18.0 mi,2027,34 mins,2027
56,22,0.4 mi,152,3 mins,152
56,23,16.0 mi,1847,31 mins,1847
56,24,15.9 mi,2105,35 mins,2105
56,25,10.3 mi,1395,23 mins,1395
56,26,11.3 mi,1387,23 mins,1387
56,27,10.0 mi,1500,25 mins,1500
56,28,14.2 mi,1601,27 mins,1601
56,29,18.2 mi,1887,31 mins,1887
56,30,10.7 mi,1982,33 mins,1982
56,31,4.3 mi,1043,17 mins,1043
56,32,22.1 mi,2165,36 mins,2165
56,33,11.2 mi,2048,34 mins,2048
56,34,15.4 mi,1682,28 mins,1682
56,35,10.8 mi,1974,33 mins,1974
56,36,14.9 mi,1731,29 mins,1731
56,37,27.0 mi,2402,40 mins,2402
56,38,10.4 mi,1952,33 mins,1952
56,39,15.8 mi,2341,39 mins,2341
56,40,2.1 mi,599,10 mins,599
56,41,14.8 mi,1416,24 mins,1416
56,42,3.0 mi,766,13 mins,766
56,43,14.1 mi,1378,23 mins,1378
56,44,14.7 mi,2107,35 mins,2107
56,45,15.7 mi,2205,37 mins,2205
56,46,15.9 mi,2361,39 mins,2361
56,47,17.1 mi,2233,37 mins,2233
56,48,19.2 mi,2125,35 mins,2125
56,49,11.7 mi,1464,24 mins,1464
56,50,10.4 mi,1192,20 mins,1192
56,51,12.4 mi,1572,26 mins,1572
56,52,15.7 mi,1787,30 mins,1787
56,53,11.7 mi,1602,27 mins,1602
56,54,19.8 mi,2349,39 mins,2349
56,55,17.3 mi,1813,30 mins,1813
56,56,18.5 mi,1885,31 mins,1885
56,57,9.9 mi,1282,21 mins,1282
56,58,14.6 mi,2230,37 mins,2230
56,59,31.0 mi,2272,38 mins,2272
56,60,11.8 mi,1661,28 mins,1661
56,61,13.2 mi,1488,25 mins,1488
56,62,11.8 mi,1311,22 mins,1311
56,63,11.4 mi,2150,36 mins,2150
56,64,11.4 mi,1388,23 mins,1388
56,65,17.4 mi,1942,32 mins,1942
56,66,12.9 mi,1472,25 mins,1472
56,67,20.3 mi,2124,35 mins,2124
56,68,3.6 mi,870,15 mins,870
56,69,17.3 mi,1813,30 mins,1813
56,70,15.2 mi,2326,39 mins,2326
56,71,10.0 mi,1809,30 mins,1809
56,72,5.6 mi,957,16 mins,957
56,73,15.8 mi,1600,27 mins,1600
56,74,10.0 mi,1525,25 mins,1525
56,75,15.5 mi,1714,29 mins,1714
56,76,18.0 mi,2368,39 mins,2368
56,77,10.1 mi,1858,31 mins,1858
56,78,11.3 mi,1183,20 mins,1183
56,79,17.0 mi,1789,30 mins,1789
56,80,11.0 mi,2126,35 mins,2126
56,81,11.2 mi,1316,22 mins,1316
56,82,19.8 mi,2349,39 mins,2349
56,83,16.4 mi,1835,31 mins,1835
56,84,10.4 mi,1880,31 mins,1880
56,85,14.9 mi,1690,28 mins,1690
56,86,17.1 mi,1791,30 mins,1791
56,87,15.2 mi,2125,35 mins,2125
56,88,10.0 mi,1599,27 mins,1599
56,89,26.6 mi,2194,37 mins,2194
56,90,11.0 mi,1244,21 mins,1244
56,91,17.3 mi,1825,30 mins,1825
56,92,16.5 mi,1747,29 mins,1747
56,93,6.1 mi,1122,19 mins,1122
56,94,9.1 mi,1395,23 mins,1395
56,95,14.5 mi,1871,31 mins,1871
56,96,14.3 mi,1670,28 mins,1670
56,97,15.1 mi,2007,33 mins,2007
56,98,16.5 mi,1443,24 mins,1443
56,99,11.8 mi,1467,24 mins,1467
56,100,18.2 mi,1947,32 mins,1947
56,101,14.2 mi,1869,31 mins,1869
56,102,14.7 mi,2021,34 mins,2021
56,103,19.2 mi,2180,36 mins,2180
56,104,12.1 mi,1857,31 mins,1857
56,105,11.0 mi,2071,35 mins,2071
56,106,8.5 mi,1249,21 mins,1249
56,107,20.3 mi,2022,34 mins,2022
56,108,13.3 mi,1588,26 mins,1588
56,109,20.1 mi,2129,35 mins,2129
56,110,15.1 mi,2235,37 mins,2235
57,1,5.4 mi,1570,26 mins,1570
57,2,1.1 mi,382,6 mins,382
57,3,11.8 mi,1940,32 mins,1940
57,4,11.0 mi,1529,25 mins,1529
57,5,8.6 mi,1554,26 mins,1554
57,6,4.4 mi,1306,22 mins,1306
57,7,1.4 mi,505,8 mins,505
57,8,3.5 mi,1014,17 mins,1014
57,9,11.0 mi,1424,24 mins,1424
57,10,13.8 mi,2443,41 mins,2443
57,11,38.6 mi,3218,54 mins,3218
57,12,5.2 mi,1237,21 mins,1237
57,13,12.3 mi,2164,36 mins,2164
57,14,20.8 mi,2459,41 mins,2459
57,15,4.9 mi,1519,25 mins,1519
57,16,5.5 mi,988,16 mins,988
57,17,10.2 mi,1186,20 mins,1186
57,18,4.0 mi,801,13 mins,801
57,19,5.6 mi,978,16 mins,978
57,20,1.5 mi,608,10 mins,608
57,21,11.3 mi,1668,28 mins,1668
57,22,12.2 mi,1576,26 mins,1576
57,23,7.4 mi,1311,22 mins,1311
57,24,8.3 mi,1702,28 mins,1702
57,25,3.8 mi,1024,17 mins,1024
57,26,1.8 mi,508,8 mins,508
57,27,4.5 mi,1248,21 mins,1248
57,28,9.1 mi,1330,22 mins,1330
57,29,11.0 mi,1501,25 mins,1501
57,30,7.5 mi,1874,31 mins,1874
57,31,7.6 mi,1364,23 mins,1364
57,32,6.7 mi,1536,26 mins,1536
57,33,6.3 mi,1504,25 mins,1504
57,34,5.1 mi,1055,18 mins,1055
57,35,7.0 mi,1715,29 mins,1715
57,36,7.7 mi,1345,22 mins,1345
57,37,27.9 mi,2605,43 mins,2605
57,38,6.6 mi,1666,28 mins,1666
57,39,11.7 mi,1982,33 mins,1982
57,40,15.4 mi,1870,31 mins,1870
57,41,25.1 mi,2282,38 mins,2282
57,42,12.0 mi,1530,26 mins,1530
57,43,24.4 mi,2244,37 mins,2244
57,44,4.2 mi,1249,21 mins,1249
57,45,7.1 mi,1669,28 mins,1669
57,46,7.6 mi,1729,29 mins,1729
57,47,5.0 mi,1462,24 mins,1462
57,48,14.1 mi,1855,31 mins,1855
57,49,1.5 mi,566,9 mins,566
57,50,2.2 mi,767,13 mins,767
57,51,0.5 mi,266,4 mins,266
57,52,3.9 mi,1125,19 mins,1125
57,53,3.1 mi,910,15 mins,910
57,54,11.2 mi,1813,30 mins,1813
57,55,10.1 mi,1508,25 mins,1508
57,56,19.4 mi,2087,35 mins,2087
57,57,1.7 mi,644,11 mins,644
57,58,3.4 mi,940,16 mins,940
57,59,41.8 mi,3101,52 mins,3101
57,60,22.0 mi,2685,45 mins,2685
57,61,23.5 mi,2512,42 mins,2512
57,62,0.7 mi,222,4 mins,222
57,63,6.0 mi,1538,26 mins,1538
57,64,1.9 mi,733,12 mins,733
57,65,15.7 mi,1988,33 mins,1988
57,66,13.8 mi,1675,28 mins,1675
57,67,8.0 mi,1646,27 mins,1646
57,68,8.0 mi,1478,25 mins,1478
57,69,10.1 mi,1508,25 mins,1508
57,70,4.8 mi,1468,24 mins,1468
57,71,7.7 mi,1898,32 mins,1898
57,72,5.6 mi,1023,17 mins,1023
57,73,8.6 mi,1214,20 mins,1214
57,74,5.0 mi,1504,25 mins,1504
57,75,3.7 mi,1068,18 mins,1068
57,76,9.3 mi,1832,31 mins,1832
57,77,7.4 mi,1881,31 mins,1881
57,78,3.0 mi,666,11 mins,666
57,79,17.9 mi,1992,33 mins,1992
57,80,4.5 mi,1578,26 mins,1578
57,81,2.5 mi,879,15 mins,879
57,82,11.2 mi,1813,30 mins,1813
57,83,11.3 mi,1564,26 mins,1564
57,84,7.7 mi,1888,31 mins,1888
57,85,3.2 mi,939,16 mins,939
57,86,17.3 mi,2377,40 mins,2377
57,87,12.4 mi,2193,37 mins,2193
57,88,4.5 mi,1308,22 mins,1308
57,89,28.4 mi,2435,41 mins,2435
57,90,3.8 mi,793,13 mins,793
57,91,10.0 mi,1544,26 mins,1544
57,92,14.0 mi,2445,41 mins,2445
57,93,5.6 mi,935,16 mins,935
57,94,10.7 mi,1483,25 mins,1483
57,95,4.4 mi,1210,20 mins,1210
57,96,7.9 mi,1293,22 mins,1293
57,97,7.4 mi,1550,26 mins,1550
57,98,26.8 mi,2310,39 mins,2310
57,99,2.3 mi,769,13 mins,769
57,100,14.2 mi,2417,40 mins,2417
57,101,3.8 mi,1011,17 mins,1011
57,102,6.1 mi,1486,25 mins,1486
57,103,11.8 mi,1874,31 mins,1874
57,104,22.4 mi,2881,48 mins,2881
57,105,6.2 mi,1495,25 mins,1495
57,106,9.4 mi,1452,24 mins,1452
57,107,8.2 mi,1656,28 mins,1656
57,108,4.7 mi,1052,18 mins,1052
57,109,12.6 mi,2010,34 mins,2010
57,110,5.0 mi,1625,27 mins,1625
58,1,23.2 mi,2716,45 mins,2716
58,2,17.3 mi,2079,35 mins,2079
58,3,5.7 mi,1848,31 mins,1848
58,4,25.0 mi,2448,41 mins,2448
58,5,23.1 mi,2469,41 mins,2469
58,6,23.2 mi,2778,46 mins,2778
58,7,18.6 mi,2146,36 mins,2146
58,8,20.5 mi,2450,41 mins,2450
58,9,22.6 mi,2272,38 mins,2272
58,10,11.2 mi,1505,25 mins,1505
58,11,47.4 mi,3759,1 hour 3 mins,3759
58,12,6.9 mi,2073,35 mins,2073
58,13,4.2 mi,1292,22 mins,1292
58,14,1.9 mi,527,9 mins,527
58,15,28.9 mi,2851,48 mins,2851
58,16,22.5 mi,2308,38 mins,2308
58,17,17.9 mi,1673,28 mins,1673
58,18,21.8 mi,2289,38 mins,2289
58,19,20.8 mi,1955,33 mins,1955
58,20,18.2 mi,2040,34 mins,2040
58,21,24.5 mi,2604,43 mins,2604
58,22,7.9 mi,1168,19 mins,1168
58,23,19.3 mi,1906,32 mins,1906
58,24,22.4 mi,2683,45 mins,2683
58,25,6.6 mi,1948,32 mins,1948
58,26,17.8 mi,1964,33 mins,1964
58,27,6.2 mi,1790,30 mins,1790
58,28,20.7 mi,2178,36 mins,2178
58,29,24.7 mi,2465,41 mins,2465
58,30,3.9 mi,1266,21 mins,1266
58,31,6.1 mi,1015,17 mins,1015
58,32,28.6 mi,2743,46 mins,2743
58,33,4.9 mi,1419,24 mins,1419
58,34,21.9 mi,2260,38 mins,2260
58,35,4.6 mi,1345,22 mins,1345
58,36,21.4 mi,2308,38 mins,2308
58,37,33.5 mi,2980,50 mins,2980
58,38,4.9 mi,1536,26 mins,1536
58,39,5.0 mi,1515,25 mins,1515
58,40,9.5 mi,1210,20 mins,1210
58,41,19.3 mi,1783,30 mins,1783
58,42,10.7 mi,1763,29 mins,1763
58,43,18.6 mi,1745,29 mins,1745
58,44,23.7 mi,2795,47 mins,2795
58,45,6.2 mi,1875,31 mins,1875
58,46,22.4 mi,2938,49 mins,2938
58,47,23.6 mi,2811,47 mins,2811
58,48,25.7 mi,2702,45 mins,2702
58,49,18.2 mi,2041,34 mins,2041
58,50,16.9 mi,1770,30 mins,1770
58,51,18.9 mi,2150,36 mins,2150
58,52,22.2 mi,2364,39 mins,2364
58,53,7.1 mi,2322,39 mins,2322
58,54,5.5 mi,1971,33 mins,1971
58,55,23.8 mi,2391,40 mins,2391
58,56,25.0 mi,2462,41 mins,2462
58,57,16.5 mi,1859,31 mins,1859
58,58,21.1 mi,2808,47 mins,2808
58,59,35.6 mi,2639,44 mins,2639
58,60,11.1 mi,1524,25 mins,1524
58,61,3.1 mi,814,14 mins,814
58,62,18.3 mi,1888,31 mins,1888
58,63,5.8 mi,1681,28 mins,1681
58,64,17.9 mi,1966,33 mins,1966
58,65,24.0 mi,2520,42 mins,2520
58,66,19.4 mi,2050,34 mins,2050
58,67,26.8 mi,2702,45 mins,2702
58,68,6.1 mi,1040,17 mins,1040
58,69,23.8 mi,2391,40 mins,2391
58,70,22.6 mi,2625,44 mins,2625
58,71,3.8 mi,1180,20 mins,1180
58,72,12.1 mi,1535,26 mins,1535
58,73,22.3 mi,2178,36 mins,2178
58,74,5.9 mi,1636,27 mins,1636
58,75,22.0 mi,2291,38 mins,2291
58,76,6.6 mi,1922,32 mins,1922
58,77,3.9 mi,1229,20 mins,1229
58,78,17.8 mi,1761,29 mins,1761
58,79,23.5 mi,2367,39 mins,2367
58,80,5.5 mi,1710,29 mins,1710
58,81,17.7 mi,1893,32 mins,1893
58,82,5.5 mi,1971,33 mins,1971
58,83,23.0 mi,2412,40 mins,2412
58,84,3.6 mi,1226,20 mins,1226
58,85,21.4 mi,2268,38 mins,2268
58,86,9.8 mi,1269,21 mins,1269
58,87,4.3 mi,1296,22 mins,1296
58,88,5.9 mi,1710,29 mins,1710
58,89,31.2 mi,2561,43 mins,2561
58,90,17.6 mi,1822,30 mins,1822
58,91,23.8 mi,2402,40 mins,2402
58,92,9.2 mi,1225,20 mins,1225
58,93,8.5 mi,1487,25 mins,1487
58,94,15.6 mi,1972,33 mins,1972
58,95,23.8 mi,2350,39 mins,2350
58,96,20.8 mi,2248,37 mins,2248
58,97,21.6 mi,2585,43 mins,2585
58,98,21.0 mi,1810,30 mins,1810
58,99,18.3 mi,2044,34 mins,2044
58,100,10.9 mi,1425,24 mins,1425
58,101,24.0 mi,2455,41 mins,2455
58,102,5.5 mi,1743,29 mins,1743
58,103,25.7 mi,2758,46 mins,2758
58,104,11.5 mi,1748,29 mins,1748
58,105,5.3 mi,1561,26 mins,1561
58,106,15.1 mi,1827,30 mins,1827
58,107,26.8 mi,2599,43 mins,2599
58,108,6.6 mi,2001,33 mins,2001
58,109,12.8 mi,1607,27 mins,1607
58,110,22.1 mi,2601,43 mins,2601
59,1,8.2 mi,1343,22 mins,1343
59,2,12.4 mi,1730,29 mins,1730
59,3,24.1 mi,2802,47 mins,2802
59,4,2.4 mi,981,16 mins,981
59,5,5.6 mi,1316,22 mins,1316
59,6,14.7 mi,2151,36 mins,2151
59,7,12.2 mi,1680,28 mins,1680
59,8,14.3 mi,1984,33 mins,1984
59,9,4.8 mi,1087,18 mins,1087
59,10,26.1 mi,3304,55 mins,3304
59,11,26.7 mi,2056,34 mins,2056
59,12,17.4 mi,2098,35 mins,2098
59,13,24.6 mi,3026,50 mins,3026
59,14,25.5 mi,2753,46 mins,2753
59,15,8.5 mi,1439,24 mins,1439
59,16,15.5 mi,1730,29 mins,1730
59,17,12.0 mi,1322,22 mins,1322
59,18,10.1 mi,1403,23 mins,1403
59,19,17.8 mi,1839,31 mins,1839
59,20,10.2 mi,1469,24 mins,1469
59,21,4.1 mi,1192,20 mins,1192
59,22,16.9 mi,1870,31 mins,1870
59,23,19.6 mi,2173,36 mins,2173
59,24,6.8 mi,1346,22 mins,1346
59,25,16.8 mi,1981,33 mins,1981
59,26,15.1 mi,1754,29 mins,1754
59,27,16.5 mi,2086,35 mins,2086
59,28,7.2 mi,1142,19 mins,1142
59,29,2.9 mi,1167,19 mins,1167
59,30,21.1 mi,2636,44 mins,2636
59,31,16.7 mi,1871,31 mins,1871
59,32,8.2 mi,1331,22 mins,1331
59,33,18.6 mi,2366,39 mins,2366
59,34,9.7 mi,1311,22 mins,1311
59,35,19.3 mi,2577,43 mins,2577
59,36,8.7 mi,1238,21 mins,1238
59,37,15.9 mi,1539,26 mins,1539
59,38,18.8 mi,2528,42 mins,2528
59,39,24.0 mi,2843,47 mins,2843
59,40,20.1 mi,2164,36 mins,2164
59,41,25.8 mi,2271,38 mins,2271
59,42,15.8 mi,1623,27 mins,1623
59,43,25.1 mi,2233,37 mins,2233
59,44,14.5 mi,2066,34 mins,2066
59,45,19.3 mi,2531,42 mins,2531
59,46,7.7 mi,1500,25 mins,1500
59,47,8.6 mi,1438,24 mins,1438
59,48,1.9 mi,847,14 mins,847
59,49,10.4 mi,1496,25 mins,1496
59,50,10.1 mi,1392,23 mins,1392
59,51,12.1 mi,1996,33 mins,1996
59,52,10.0 mi,1415,24 mins,1415
59,53,15.4 mi,1928,32 mins,1928
59,54,23.5 mi,2675,45 mins,2675
59,55,3.4 mi,979,16 mins,979
59,56,6.2 mi,1122,19 mins,1122
59,57,12.6 mi,1463,24 mins,1463
59,58,10.7 mi,1671,28 mins,1671
59,59,42.1 mi,3127,52 mins,3127
59,60,26.7 mi,2980,50 mins,2980
59,61,28.2 mi,2806,47 mins,2806
59,62,15.6 mi,1695,28 mins,1695
59,63,18.3 mi,2400,40 mins,2400
59,64,10.1 mi,1432,24 mins,1432
59,65,3.5 mi,796,13 mins,796
59,66,5.1 mi,936,16 mins,936
59,67,6.4 mi,1290,22 mins,1290
59,68,15.7 mi,1894,32 mins,1894
59,69,3.4 mi,979,16 mins,979
59,70,15.1 mi,2285,38 mins,2285
59,71,20.4 mi,2463,41 mins,2463
59,72,12.9 mi,1584,26 mins,1584
59,73,4.6 mi,1101,18 mins,1101
59,74,18.8 mi,2132,36 mins,2132
59,75,9.9 mi,1342,22 mins,1342
59,76,21.0 mi,2624,44 mins,2624
59,77,20.5 mi,2512,42 mins,2512
